snapshot_time,alt_rank,price,galaxy_score,social_volume_24h,interactions_24h,volume_24h,market_cap,altrank_improve_1h,alt_rank_prev,price_next1,price_next2,price_next4,fut_ret_1h,fut_ret_2h,fut_ret_4h,symbol
2025-09-23 10:00:20.163097+00:00,180.0,112753.466662327,49.7,125420.0,83788071.0,70751436491.55,2246584634880.2,0.0,,112699.09023561694,112484.87041223764,112442.88819719246,-0.00048225946677905027,-0.0023821551393515476,-0.002754491496608819,BTC
2025-09-23 11:00:43.154892+00:00,222.0,112699.09023561694,48.8,125416.0,84790442.0,70434427887.06,2245509988701.15,0.0,180.0,112484.87041223764,112156.02343015662,112128.29832288451,-0.0019008123573263885,-0.004818732824949524,-0.005064742861180941,BTC
2025-09-23 12:01:06.509976+00:00,248.0,112484.87041223764,61.3,125697.0,85320011.0,67249586959.93,2241244170233.27,0.0,222.0,112156.02343015662,112442.88819719246,112872.40538584295,-0.002923477449685863,-0.00037322543815290434,0.003445218651940202,BTC
2025-09-23 13:01:29.588835+00:00,295.0,112156.02343015662,39.4,128110.0,85318722.0,65315023268.52,2234695756747.15,0.0,248.0,112442.88819719246,112128.29832288451,112965.19462528189,0.002557729475978378,-0.0002472012329268904,0.007214692268660577,BTC
2025-09-23 14:01:52.989822+00:00,102.0,112442.88819719246,38.8,128870.0,85582353.0,66043394961.01,2240413640368.9,198.0,295.0,112128.29832288451,112872.40538584295,113065.75310072777,-0.0027977747579397377,0.0038198697626589616,0.005539389049158803,BTC
2025-09-23 15:02:16.162829+00:00,333.0,112128.29832288451,55.0,128887.0,85465501.0,66493555905.41,2234148270845.99,0.0,102.0,112872.40538584295,112965.19462528189,113130.9784013542,0.006636211144627497,0.007463738546958519,0.008942257159583088,BTC
2025-09-23 16:02:39.408664+00:00,246.0,112872.40538584295,55.4,128868.0,84801164.0,67213179821.8,2248974550499.73,92.0,333.0,112965.19462528189,113065.75310072777,113097.8642673122,0.0008220719592334719,0.0017129759414967558,0.001997466791803818,BTC
2025-09-23 17:03:01.954559+00:00,133.0,112965.19462528189,55.0,129434.0,83955873.0,59290361307.12,2250827210231.35,243.5,246.0,113065.75310072777,113130.9784013542,113000.8341023616,0.0008901721966615193,0.0014675650904885196,0.00031549077747287745,BTC
2025-09-23 18:03:24.302506+00:00,163.0,113065.75310072777,54.5,130400.0,83039510.0,57144613393.01,2252832982282.69,0.0,133.0,113130.9784013542,113097.8642673122,112987.67386940816,0.0005768793718493525,0.00028400435767508446,-0.0006905648189514581,BTC
2025-09-23 19:03:46.491408+00:00,9.0,113130.9784013542,59.8,132235.0,82277240.0,55523994402.72,2254132595158.39,154.0,163.0,113097.8642673122,113000.8341023616,112960.93321690154,-0.00029270615802968737,-0.0011503860466130478,-0.0015030824169962164,BTC
2025-09-23 20:04:08.543883+00:00,12.0,113097.8642673122,60.3,132804.0,82116942.0,53919321140.39,2253474493134.74,0.0,9.0,113000.8341023616,112987.67386940816,113073.61625128021,-0.000857931010273232,-0.0009742924733184701,-0.00021439853165283035,BTC
2025-09-23 21:04:30.346780+00:00,183.0,113000.8341023616,54.7,132590.0,81168142.0,52964108288.19,2251543314502.07,0.0,12.0,112987.67386940816,112960.93321690154,112716.49049158092,-0.00011646137887367304,-0.00035310257465807844,-0.0025162965657678713,BTC
2025-09-23 22:04:52.221195+00:00,257.0,112987.67386940816,54.3,132387.0,80550314.0,52672246606.12064,2251919952300.8,0.0,183.0,112960.93321690154,113073.61625128021,113021.74632645755,-0.00023666875855436295,0.0007606350226431434,0.00030155906288302194,BTC
2025-09-23 23:05:14.253378+00:00,1.0,112960.93321690154,54.7,131997.0,78794691.0,52097588444.7,2250753597924.62,256.0,257.0,113073.61625128021,112716.49049158092,112652.75433799058,0.000997539867719608,-0.0021639580902829236,-0.0027281899160589208,BTC
2025-09-24 00:05:36.296214+00:00,255.0,113073.61625128021,54.6,131938.0,78616278.0,50917300105.67,2252998814370.97,0.0,1.0,112716.49049158092,113021.74632645755,112260.35153788529,-0.003158347380574301,-0.0004587270359107744,-0.007192347254443749,BTC
2025-09-24 01:05:58.767496+00:00,660.0,112716.49049158092,61.3,131293.0,78165200.0,48694918331.89,2245887344693.8,0.0,255.0,113021.74632645755,112652.75433799058,111936.83079480212,0.0027081736979686463,-0.00056545544766667,-0.006916997622783745,BTC
2025-09-24 02:06:21.173045+00:00,832.0,113021.74632645755,60.4,131679.0,78780623.0,47883111271.22,2251971632120.73,0.0,660.0,112652.75433799058,112260.35153788529,111710.86071361073,-0.0032647875339065343,-0.006736710529786092,-0.011598525553307162,BTC
2025-09-24 03:06:44.293854+00:00,873.0,112652.75433799058,35.2,131451.0,77795024.0,48469990306.34,2244619423209.47,0.0,832.0,112260.35153788529,111936.83079480212,111737.78039889703,-0.0034832952146733394,-0.006355135721231307,-0.00812207339687739,BTC
2025-09-24 04:07:09.245829+00:00,761.0,112260.35153788529,49.6,130924.0,77072922.0,47305025458.18,2236803894403.69,112.0,873.0,111936.83079480212,111710.86071361073,112142.73334510265,-0.002881878941684806,-0.004894789805545177,-0.001047726923810199,BTC
2025-09-24 05:07:32.149141+00:00,1001.0,111936.83079480212,54.2,129533.0,76639020.0,49533614905.37,2230361278342.31,0.0,761.0,111710.86071361073,111737.78039889703,112154.38508003928,-0.0020187285952881083,-0.0017782386234427988,0.001943545155713489,BTC
2025-09-24 06:07:54.984407+00:00,882.0,111710.86071361073,59.7,127908.0,75544807.0,48647170966.82,2225862582421.17,119.0,1001.0,111737.78039889703,112142.73334510265,112107.25220260966,0.00024097643787123082,0.003865986070943411,0.003548370198445966,BTC
2025-09-24 07:08:20.971421+00:00,498.0,111737.78039889703,45.7,125928.0,74611389.0,47245811230.23,2226398962857.47,562.5,882.0,112142.73334510265,112154.38508003928,112256.10336492203,0.003624136301615857,0.0037284137885592807,0.004638744068251812,BTC
2025-09-24 08:08:43.825382+00:00,261.0,112142.73334510265,45.9,125928.0,74611389.0,47114700648.77,2234471212585.37,1051.0,498.0,112154.38508003928,112107.25220260966,112510.30898098055,0.00010390093579025454,-0.0003163927027157971,0.0032777481421533035,BTC
2025-09-24 09:09:06.207916+00:00,615.0,112154.38508003928,45.9,125011.0,73731614.0,47659069324.64,2234704834242.36,0.0,261.0,112107.25220260966,112256.10336492203,112232.63749644083,-0.0004202499741404726,0.0009069487992837646,0.0006977205246652059,BTC
2025-09-24 10:09:29.751633+00:00,706.0,112107.25220260966,45.9,122670.0,73205513.0,47278766547.55442,2233768838596.62,0.0,615.0,112256.10336492203,112510.30898098055,111875.42576819366,0.001327756763169624,0.0035952783647079265,-0.0020678986404645944,BTC
2025-09-24 11:09:52.318243+00:00,791.0,112256.10336492203,45.9,122670.0,73205513.0,47381999423.7,2236736873145.39,0.0,706.0,112510.30898098055,112232.63749644083,112322.67416163876,0.0022645148765956043,-0.0002090386872321697,0.0005930260780593566,BTC
2025-09-24 12:10:17.231639+00:00,259.0,112510.30898098055,45.9,118927.0,71602022.0,47223486541.57,2241803684724.29,532.0,791.0,112232.63749644083,111875.42576819366,112506.75424017393,-0.0024679648207762118,-0.005642889247546375,-3.159480085705245e-05,BTC
2025-09-24 13:10:40.481534+00:00,1024.0,112232.63749644083,61.0,118927.0,71602022.0,46087605874.42,2236272787817.51,0.0,259.0,111875.42576819366,112322.67416163876,112615.78548055221,-0.003182779414397186,0.0008022324629124285,0.003413873118000337,BTC
2025-09-24 14:11:03.128688+00:00,821.0,111875.42576819366,61.0,116013.0,70718259.0,47501898320.94,2229156567328.57,208.0,1024.0,112322.67416163876,112506.75424017393,112500.95645713693,0.003997735788481392,0.005643138049712464,0.005591314487949934,BTC
2025-09-24 15:11:25.545573+00:00,295.0,112322.67416163876,46.2,117007.0,71807206.0,49759078992.52,2238069943478.7,835.5,821.0,112506.75424017393,112615.78548055221,112553.43668104916,0.0016388505696567823,0.002609547191617291,0.002054460696673972,BTC
2025-09-24 16:11:48.096411+00:00,310.0,112506.75424017393,58.0,117378.0,71054656.0,49476404538.61,2241741293389.88,0.0,295.0,112615.78548055221,112500.95645713693,112792.24650878819,0.0009691083981102066,-5.1532755310232274e-05,0.0025375567053049783,BTC
2025-09-24 17:12:13.053916+00:00,610.0,112615.78548055221,57.4,116509.0,69978539.0,50296129107.35,2243916261250.98,0.0,310.0,112500.95645713693,112553.43668104916,112834.54786681628,-0.0010196529991358181,-0.0005536417406937297,0.0019425552583998463,BTC
2025-09-24 18:12:35.638953+00:00,620.0,112500.95645713693,38.5,116506.0,69572342.0,48773547906.197296,2241630045320.69,0.0,610.0,112553.43668104916,112792.24650878819,112944.18313603695,0.000466486913222213,0.0025892228904048657,0.003939759206126376,BTC
2025-09-24 19:12:57.981213+00:00,173.0,112553.43668104916,37.2,115985.0,68850110.0,48959339410.25766,2242679225557.65,452.0,620.0,112792.24650878819,112834.54786681628,113101.78267166157,0.002121746210342349,0.002497579763501362,0.004871872479258827,BTC
2025-09-24 20:13:20.216087+00:00,715.0,112792.24650878819,34.7,115480.0,68091431.0,47892098341.9429,2247439764758.18,0.0,173.0,112834.54786681628,112944.18313603695,,0.00037503781808974633,0.0013470485068929772,,BTC
2025-09-24 21:13:42.365989+00:00,551.0,112834.54786681628,34.7,115057.0,66946067.0,48557515740.32725,2248285122023.89,169.0,715.0,112944.18313603695,113101.78267166157,,0.0009716462847006619,0.0023683775040310652,,BTC
2025-09-24 22:14:04.478129+00:00,419.0,112944.18313603695,49.3,114898.0,66464193.0,48269177034.2437,2250471015239.85,378.0,551.0,113101.78267166157,,,0.001395375407999458,,,BTC
2025-09-24 23:14:26.685456+00:00,215.0,113101.78267166157,50.8,115470.0,67512980.0,49048856251.61954,2253613755390.15,735.0,419.0,,,,,,,BTC
2025-09-23 10:00:20.163097+00:00,428.0,4194.224747381426,49.0,73128.0,28646492.0,58405972846.5,506258978613.47,0.0,,4204.360941022378,4193.957097621996,4189.342381354878,0.002416702549685834,-6.381388112245135e-05,-0.001164068766128036,ETH
2025-09-23 11:00:43.154892+00:00,261.0,4204.360941022378,65.3,72249.0,28593121.0,57844345244.43,507482455977.88,167.0,428.0,4193.957097621996,4164.29322652233,4166.662081488626,-0.002474536212833441,-0.009530036802764338,-0.008966608733784007,ETH
2025-09-23 12:01:06.509976+00:00,172.0,4193.957097621996,62.4,73677.0,29099141.0,53559278742.19,506226672263.19,339.5,261.0,4164.29322652233,4189.342381354878,4191.533322205225,-0.007073002991968002,-0.0011003251010207773,-0.0005779208895925506,ETH
2025-09-23 13:01:29.588835+00:00,69.0,4164.29322652233,53.1,75371.0,29570960.0,50740865403.54,502645810514.38,570.5,172.0,4189.342381354878,4166.662081488626,4205.844650444148,0.006015223585363859,0.0005688492230108486,0.009978025480333075,ETH
2025-09-23 14:01:52.989822+00:00,395.0,4189.342381354878,41.6,75511.0,29793876.0,49584621329.77,505669337448.87,0.0,69.0,4166.662081488626,4191.533322205225,4205.9442013347925,-0.005413809090226821,0.0005229796590744296,0.003962870175949996,ETH
2025-09-23 15:02:16.162829+00:00,236.0,4166.662081488626,39.3,75954.0,29729381.0,49625407639.6,502931740193.14,164.0,395.0,4191.533322205225,4205.844650444148,4209.25467397175,0.005969104340641126,0.009403826897698142,0.010222233444932128,ETH
2025-09-23 16:02:39.408664+00:00,187.0,4191.533322205225,53.9,75625.0,29463458.0,49697378686.18,505933792226.58,292.5,236.0,4205.844650444148,4205.9442013347925,4203.56196724834,0.0034143419934435193,0.003438092464450642,0.002869748160987178,ETH
