symbol,snapshot_time,altrank_improve_1h,fut_ret_1h,fut_ret_2h,fut_ret_4h,volume_24h,gross_ret,net_ret
WBETH,2025-09-24 02:06:21.173045+00:00,127.0,-0.004392270472032959,-0.006740908736473364,-0.006459684724850199,15622438.67,-0.006459684724850199,-0.0072596847248502
WBETH,2025-09-24 04:07:09.245829+00:00,442.0,0.000421419826237207,0.0002831325825222697,0.00477185917219639,14600246.97,0.00477185917219639,0.003971859172196389
WBETH,2025-09-24 06:07:54.984407+00:00,1692.0,-0.002545280493397028,0.004487456044655242,0.003769701899540313,13334483.6,0.003769701899540313,0.0029697018995403133
WBETH,2025-09-24 08:08:43.825382+00:00,332.0,0.0009777981866673537,-0.000714547643970798,0.0030275795260628824,12207791.9,0.0030275795260628824,0.0022275795260628824
WBETH,2025-09-24 09:09:06.207916+00:00,647.0,-0.0016906926744069046,-0.001554483395395501,-0.0029597332987927162,12158933.03,-0.0029597332987927162,-0.003759733298792716
WBETH,2025-09-24 12:10:17.231639+00:00,2862.0,-0.004997279000453028,-0.01249765406009795,-0.007067581948744213,12324032.27,-0.007067581948744213,-0.007867581948744214
WBETH,2025-09-24 15:11:25.545573+00:00,2814.0,0.002000882009527078,0.0048115896964188165,0.003927358694512819,12450129.77,0.003927358694512819,0.0031273586945128194
HYPE,2025-09-23 11:00:43.154892+00:00,256.0,-0.017604761309860755,-0.02442058087981706,-0.02416722942066799,605612623.99,-0.02416722942066799,-0.024967229420667987
HYPE,2025-09-23 13:01:29.588835+00:00,346.0,0.007592512865627248,0.00025969332089596065,0.04954442271327487,589471023.74,0.04954442271327487,0.048744422713274865
HYPE,2025-09-23 16:02:39.408664+00:00,181.0,0.025735094598739915,0.027757252863142064,0.024113679222545453,593505440.52,0.024113679222545453,0.023313679222545455
HYPE,2025-09-23 17:03:01.954559+00:00,290.5,0.001971423494282605,0.0047559724949334855,-0.008401057448718984,534034226.82,-0.008401057448718984,-0.009201057448718984
HYPE,2025-09-23 18:03:24.302506+00:00,501.5,0.0027790702762160854,-0.003545169475035359,-0.012714377085388546,515598850.14,-0.012714377085388546,-0.013514377085388546
HYPE,2025-09-23 22:04:52.221195+00:00,227.0,-0.00721490078854061,-0.008007309688930804,-0.010766634015078618,471193061.18474495,-0.010766634015078618,-0.011566634015078618
HYPE,2025-09-24 00:05:36.296214+00:00,86.0,0.00803884798196287,-0.0027815974382659455,-0.016294524442726582,473791224.6,-0.016294524442726582,-0.01709452444272658
HYPE,2025-09-24 01:05:58.767496+00:00,501.5,-0.010734155178533784,-0.010080951724297373,-0.041408761907981664,470640761.85,-0.041408761907981664,-0.042208761907981666
HYPE,2025-09-24 02:06:21.173045+00:00,1070.0,0.0006602911215986596,-0.013550619372594361,-0.042594326625745665,465783959.1,-0.042594326625745665,-0.04339432662574567
HYPE,2025-09-24 03:06:44.293854+00:00,1418.0,-0.014201533347810375,-0.03164684045453298,-0.0567852816592252,445492121.28,-0.0567852816592252,-0.057585281659225204
HYPE,2025-09-24 06:07:54.984407+00:00,69.0,-0.014171796874128284,0.0027510253796499107,-0.010281762647638382,451232503.01,-0.010281762647638382,-0.011081762647638382
HYPE,2025-09-24 08:08:43.825382+00:00,260.0,-0.006048243316939478,-0.012997032860030205,-0.0009956111040484955,463953287.81,-0.0009956111040484955,-0.0017956111040484954
HYPE,2025-09-24 10:09:29.751633+00:00,692.0,0.00544134142997817,0.0121594586394792,-0.008836767370997265,473599821.87504226,-0.008836767370997265,-0.009636767370997265
HYPE,2025-09-24 11:09:52.318243+00:00,1376.5,0.006681759474845404,0.005629678960582047,-0.01897048165458585,474837998.23,-0.01897048165458585,-0.01977048165458585
HYPE,2025-09-24 12:10:17.231639+00:00,2262.5,-0.001045097424644105,-0.02074399031818474,-0.028803398972379435,469660803.77,-0.028803398972379435,-0.029603398972379433
HYPE,2025-09-24 15:11:25.545573+00:00,414.0,-0.0034082717842974855,0.009932360587977099,-0.02020543187670125,469559266.5794751,-0.02020543187670125,-0.021005431876701248
USDE,2025-09-23 12:01:06.509976+00:00,20.0,0.00016544778956671173,0.00033220681326865515,1.9267989994787974e-05,530673827.44,1.9267989994787974e-05,-0.0007807320100052121
USDE,2025-09-23 16:02:39.408664+00:00,71.0,-0.0001787359741449754,-0.00020443519832523212,-0.0003148299746417003,764068108.17,-0.0003148299746417003,-0.0011148299746417004
USDE,2025-09-23 20:04:08.543883+00:00,158.0,1.2963058114540574e-05,0.00038233856570280196,3.802434677835871e-05,886703620.53,3.802434677835871e-05,-0.0007619756532216413
USDE,2025-09-23 22:04:52.221195+00:00,664.0,-0.00028356614145988435,-0.0003441826246334011,-0.00034062000865007385,906007707.2606896,-0.00034062000865007385,-0.0011406200086500739
USDE,2025-09-23 23:05:14.253378+00:00,1016.0,-6.0633676831298324e-05,-3.955414819631512e-05,-0.00022210321289523798,924490592.05,-0.00022210321289523798,-0.001022103212895238
USDE,2025-09-24 03:06:44.293854+00:00,194.0,-4.353591506163085e-05,-0.0003690439452731343,-0.00025380661131965205,1046271262.58,-0.00025380661131965205,-0.001053806611319652
USDE,2025-09-24 05:07:32.149141+00:00,286.0,-9.462340575989506e-05,0.00011527987729420952,4.251578816084648e-05,1107005802.65,4.251578816084648e-05,-0.0007574842118391535
USDE,2025-09-24 07:08:20.971421+00:00,217.0,-0.00012361876437074027,-7.275570186497959e-05,-1.4351796180891048e-05,1141914296.26,-1.4351796180891048e-05,-0.0008143517961808911
USDE,2025-09-24 08:08:43.825382+00:00,571.0,5.0869350912064763e-05,0.000134637052772872,0.0003225061423710235,1142557507.18,0.0003225061423710235,-0.0004774938576289765
USDE,2025-09-24 12:10:17.231639+00:00,176.0,-5.248476283797369e-05,7.460667583084725e-06,-0.00012540908762183464,1179979961.78,-0.00012540908762183464,-0.0009254090876218347
USDE,2025-09-24 15:11:25.545573+00:00,1577.0,8.082101372160735e-06,1.5186196464906262e-05,-0.00016794083574210431,1193746503.78,-0.00016794083574210431,-0.0009679408357421044
AVAX,2025-09-23 11:00:43.154892+00:00,26.0,-0.008528015589250478,-0.02019540221551345,0.016045323240344907,2112694201.68,0.016045323240344907,0.015245323240344907
AVAX,2025-09-23 15:02:16.162829+00:00,14.0,0.0011933696000583605,0.013462835336828077,0.022814929512730876,2570804319.19,0.022814929512730876,0.022014929512730878
AVAX,2025-09-24 01:05:58.767496+00:00,13.5,0.009913212525224955,0.0006927941108721955,-0.02256823479614475,2714130196.11,-0.02256823479614475,-0.02336823479614475
AVAX,2025-09-24 05:07:32.149141+00:00,149.0,-0.00043828963857332396,-0.017016423456232766,-0.01607454169518893,2846981264.65,-0.01607454169518893,-0.016874541695188927
AVAX,2025-09-24 08:08:43.825382+00:00,15.0,-0.0007639424162272691,-0.0005065749305890733,0.01576936202157064,2740782610.38,0.01576936202157064,0.01496936202157064
AVAX,2025-09-24 12:10:17.231639+00:00,359.0,-0.009421861736435206,-0.023011478823768545,-0.008385031848598965,2542501861.47,-0.008385031848598965,-0.009185031848598965
AVAX,2025-09-24 15:11:25.545573+00:00,1117.0,0.005481840929412953,0.014798693311047518,0.010840276470580465,2152269050.0053306,0.010840276470580465,0.010040276470580464
WBTC,2025-09-23 14:01:52.989822+00:00,36.0,-0.0011328866115710556,0.002288347388316594,0.004980165294673801,310101397.69,0.004980165294673801,0.0041801652946738006
WBTC,2025-09-23 16:02:39.408664+00:00,51.0,0.001377874503614059,0.0026856721554943063,0.0034432500675590097,314829130.01,0.0034432500675590097,0.00264325006755901
WBTC,2025-09-23 18:03:24.302506+00:00,323.0,0.0009730350505944117,0.0007555487558091085,-0.00018525011468012244,258218591.05,-0.00018525011468012244,-0.0009852501146801224
WBTC,2025-09-23 19:03:46.491408+00:00,662.5,-0.000217274878712702,-0.0007688562626341727,-0.0008974604955565647,227035580.29,-0.0008974604955565647,-0.0016974604955565648
WBTC,2025-09-23 23:05:14.253378+00:00,62.0,0.00015856201372190263,-0.0007792112922823923,-0.002189624018232959,201988614.59,-0.002189624018232959,-0.0029896240182329587
WBTC,2025-09-24 03:06:44.293854+00:00,32.0,-0.0024201302451604236,-0.007095929556913411,-0.009790348251194082,182911644.23,-0.009790348251194082,-0.010590348251194082
WBTC,2025-09-24 07:08:20.971421+00:00,506.0,0.002434877328744576,0.003925286785507323,0.004927752096285813,205163152.24,0.004927752096285813,0.004127752096285813
WBTC,2025-09-24 10:09:29.751633+00:00,205.0,0.0012695962159995152,0.002821064419393894,-0.0016407679894796122,197940361.57,-0.0016407679894796122,-0.0024407679894796123
WBTC,2025-09-24 12:10:17.231639+00:00,466.0,-0.0010208210628858063,-0.004449280701394905,-0.0003751782629545613,201877831.2,-0.0003751782629545613,-0.0011751782629545614
WBTC,2025-09-24 15:11:25.545573+00:00,1823.0,0.0006330194593409816,0.002646955110086271,0.0023848945834952884,214586827.32,0.0023848945834952884,0.0015848945834952884
WETH,2025-09-23 12:01:06.509976+00:00,38.0,-0.004807583018683452,-0.007166919478796564,-0.003841676011574426,1976469139.59,-0.003841676011574426,-0.004641676011574426
WETH,2025-09-23 13:01:29.588835+00:00,368.0,-0.0023707339604431546,-6.11954067123962e-05,0.003441683137913715,1930500814.47,0.003441683137913715,0.002641683137913715
WETH,2025-09-23 15:02:16.162829+00:00,1500.0,0.001031831668020249,0.0035030929178219684,0.00709230391400654,1932940200.03,0.00709230391400654,0.00629230391400654
WETH,2025-09-23 18:03:24.302506+00:00,1937.0,0.0011179133249537869,0.00129031503827176,-0.003162974415234072,1726415647.03,-0.003162974415234072,-0.003962974415234072
WETH,2025-09-23 20:04:08.543883+00:00,486.0,-0.0027570015727466537,-0.004447550711938741,-0.003093030693225022,1677390300.82,-0.003093030693225022,-0.003893030693225022
WETH,2025-09-23 23:05:14.253378+00:00,40.0,0.0010070087751174695,-0.0005125863982110914,-0.0014719151163458827,1571611834.13,-0.0014719151163458827,-0.002271915116345883
WETH,2025-09-24 04:07:09.245829+00:00,551.0,-0.0034370807227800696,-0.003010550205623832,-0.002080662411990565,1532248209.6,-0.002080662411990565,-0.002880662411990565
WETH,2025-09-24 07:08:20.971421+00:00,454.0,0.003742707927557226,0.005528914095643727,0.005407735963986011,1526575620.94,0.005407735963986011,0.004607735963986011
WETH,2025-09-24 08:08:43.825382+00:00,774.0,0.0017795458477347322,0.0006586848573893403,0.0029569618118011724,1511865165.44,0.0029569618118011724,0.0021569618118011725
WETH,2025-09-24 10:09:29.751633+00:00,79.0,0.0009994763619794599,0.002296764110671138,-0.0038075907756811227,1472276588.56,-0.0038075907756811227,-0.004607590775681123
WETH,2025-09-24 12:10:17.231639+00:00,97.0,-0.0014395865315840908,-0.006090366750578707,-0.006508291074799146,1448527439.13,-0.006508291074799146,-0.007308291074799147
WETH,2025-09-24 15:11:25.545573+00:00,1888.0,0.0012182105078389017,0.005560100823658231,0.005802383413686837,1490009557.66,0.005802383413686837,0.0050023834136868365
SUI,2025-09-23 11:00:43.154892+00:00,216.0,-0.0008280554721905309,-0.009920244154137189,-0.0018211601364346204,1785253579.35,-0.0018211601364346204,-0.0026211601364346205
SUI,2025-09-23 12:01:06.509976+00:00,498.0,-0.009099723757999893,-0.0011894387705178983,0.0019636827987020967,1671985694.96,0.0019636827987020967,0.0011636827987020967
SUI,2025-09-23 14:01:52.989822+00:00,24.0,0.00019574390439887847,0.0031568764804996373,0.006636463881657736,1584898145.59,0.006636463881657736,0.005836463881657736
SUI,2025-09-23 15:02:16.162829+00:00,48.0,0.0029605530658844627,0.009214987082520063,0.005608204283745808,1594371150.07,0.005608204283745808,0.004808204283745808
SUI,2025-09-23 16:02:39.408664+00:00,182.5,0.00623597209034476,0.0034686373415152866,0.0013034326707046051,1592138884.06,0.0013034326707046051,0.0005034326707046051
SUI,2025-09-23 17:03:01.954559+00:00,491.0,-0.002750184673959369,-0.0035738498188586055,-0.002846951784962025,1294237944.55,-0.002846951784962025,-0.003646951784962025
SUI,2025-09-23 20:04:08.543883+00:00,162.0,0.002065142348797471,-0.0012754660440020286,0.001906656239103239,1144025534.37,0.001906656239103239,0.001106656239103239
SUI,2025-09-24 00:05:36.296214+00:00,217.0,-0.0007152536615447996,0.00011349192180654668,0.0015119727755794293,1020767661.42,0.0015119727755794293,0.0007119727755794293
SUI,2025-09-24 02:06:21.173045+00:00,510.0,0.003165614842912469,0.0013983221555041497,-0.012681868667992202,987524935.4,-0.012681868667992202,-0.013481868667992203
SUI,2025-09-24 03:06:44.293854+00:00,990.0,-0.001761715773805767,-0.011633307490477734,-0.020732936068493805,972983121.72,-0.020732936068493805,-0.021532936068493803
SUI,2025-09-24 06:07:54.984407+00:00,282.0,-0.005014680568121564,0.005923079564037397,-0.002419740047825015,1018882704.06,-0.002419740047825015,-0.003219740047825015
SUI,2025-09-24 07:08:20.971421+00:00,450.5,0.010992885943688352,0.00667264338047127,0.00841520649490433,1000359518.33,0.00841520649490433,0.00761520649490433
SUI,2025-09-24 08:08:43.825382+00:00,801.5,-0.0042732670261912365,-0.008293695394162894,0.0021811501394812336,1000514224.5,0.0021811501394812336,0.0013811501394812337
SUI,2025-09-24 12:10:17.231639+00:00,451.0,-0.007789522085318694,-0.02187671487179739,-0.002309065034531732,995755601.38,-0.002309065034531732,-0.003109065034531732
SUI,2025-09-24 15:11:25.545573+00:00,904.0,0.007093563255330742,0.006866424092341787,0.012731796986434162,1033717986.42,0.012731796986434162,0.011931796986434162
XLM,2025-09-23 12:01:06.509976+00:00,81.0,-0.008583697091277556,-0.0008865149152700479,0.00824666329388407,373147381.89,0.00824666329388407,0.007446663293884069
XLM,2025-09-23 14:01:52.989822+00:00,27.0,-0.0006138085100215655,0.009141282092073431,0.010663509247579854,346501003.95,0.010663509247579854,0.009863509247579854
XLM,2025-09-23 16:02:39.408664+00:00,188.0,0.0019826261257207076,0.0015084380973402053,-0.002396879783836965,349388649.75,-0.002396879783836965,-0.003196879783836965
XLM,2025-09-23 17:03:01.954559+00:00,311.0,-0.00047324975106005976,-0.004268574228214993,-0.006349506224009625,289957334.07,-0.006349506224009625,-0.007149506224009625
XLM,2025-09-24 02:06:21.173045+00:00,33.0,-0.00194776712075962,-0.0032484252895225215,-0.00978114090002289,241067207.83,-0.00978114090002289,-0.01058114090002289
XLM,2025-09-24 04:07:09.245829+00:00,82.0,-0.005973449768379254,-0.006554005808717083,-0.006940261632250345,226143050.78,-0.006940261632250345,-0.007740261632250345
XLM,2025-09-24 06:07:54.984407+00:00,755.0,-0.007066127102669448,-0.0003888040475191552,-0.004557243545905441,225212056.01,-0.004557243545905441,-0.005357243545905442
XLM,2025-09-24 08:08:43.825382+00:00,206.0,-0.002278254251185458,-0.004170060834917303,-0.0025715466474060676,222714953.66,-0.0025715466474060676,-0.0033715466474060676
XLM,2025-09-24 12:10:17.231639+00:00,609.0,-0.0008895571118050376,-0.009442635141742478,-0.002035871700214851,208189659.94,-0.002035871700214851,-0.0028358717002148507
XLM,2025-09-24 15:11:25.545573+00:00,1833.0,0.002483287983850956,0.009750774629797444,0.011164694191222638,211014099.16,0.011164694191222638,0.010364694191222637
BCH,2025-09-23 12:01:06.509976+00:00,154.0,-0.008927910016043818,-0.004017799260617479,-0.007207475507865596,502059752.43,-0.007207475507865596,-0.008007475507865595
BCH,2025-09-23 15:02:16.162829+00:00,1260.0,0.002663900433840071,0.004271097093981693,0.004797958974081399,546904757.65,0.004797958974081399,0.003997958974081398
BCH,2025-09-23 16:02:39.408664+00:00,2027.5,0.0016029266232146268,0.0019824198675382223,-0.0006989382450087935,551266967.16,-0.0006989382450087935,-0.0014989382450087936
BCH,2025-09-23 20:04:08.543883+00:00,60.0,0.00014714044895021352,-0.0016048382916301277,-0.0031079759648760274,467745450.28,-0.0031079759648760274,-0.003907975964876027
BCH,2025-09-23 22:04:52.221195+00:00,430.0,-0.0012397547850789639,-0.0015055538437043874,-0.0016371086286472321,464200348.77,-0.0016371086286472321,-0.0024371086286472323
BCH,2025-09-24 00:05:36.296214+00:00,291.0,-0.001809426306423632,-0.00013175314639882565,-0.005134737012320741,485167091.58,-0.005134737012320741,-0.0059347370123207415
BCH,2025-09-24 01:05:58.767496+00:00,870.0,0.001680714288672312,0.0005780772315316692,-0.006513968911105682,494821039.75,-0.006513968911105682,-0.007313968911105683
BCH,2025-09-24 02:06:21.173045+00:00,1376.0,-0.0011007869487870323,-0.005003643111645331,-0.007477567124949765,493566019.47,-0.007477567124949765,-0.008277567124949765
BCH,2025-09-24 04:07:09.245829+00:00,234.0,-0.003193268251181202,-0.002486364895888784,0.00041823104454551737,498626686.92,0.00041823104454551737,-0.00038176895545448267
BCH,2025-09-24 07:08:20.971421+00:00,31.0,0.006280240578331365,0.005258966467806644,0.006903851037835565,511337938.73,0.006903851037835565,0.006103851037835565
BCH,2025-09-24 08:08:43.825382+00:00,510.0,-0.001014900292524648,-0.001456329498492216,0.003899601360942464,511633497.09,0.003899601360942464,0.003099601360942464
BCH,2025-09-24 12:10:17.231639+00:00,474.0,-0.00326229536786259,-0.00992176425366424,-0.0013369834182486828,486086201.9,-0.0013369834182486828,-0.002136983418248683
BCH,2025-09-24 15:11:25.545573+00:00,868.0,0.0014388673913522147,0.0033081764891813737,-0.00033570673796539866,458326466.7225834,-0.00033570673796539866,-0.0011357067379653986
WEETH,2025-09-23 13:01:29.588835+00:00,1704.0,-0.006819160729970232,-0.0007838312602605891,0.0044948925353964645,26821977.03,0.0044948925353964645,0.0036948925353964645
WEETH,2025-09-23 15:02:16.162829+00:00,1652.0,0.0026168152846507216,0.005282864670129227,0.008714004439947513,28717996.29,0.008714004439947513,0.007914004439947513
WEETH,2025-09-23 17:03:01.954559+00:00,2505.0,0.00130321964595398,0.003413108778039474,0.002288749794086859,24524197.05,0.002288749794086859,0.001488749794086859
WEETH,2025-09-23 18:03:24.302506+00:00,3914.5,0.002107143061850455,0.0022057986826436787,0.0008867285287783251,23095274.08,0.0008867285287783251,8.672852877832505e-05
WEETH,2025-09-23 21:04:30.346780+00:00,582.0,-9.742304035167752e-05,-0.0020932964817001495,-0.002466550497141048,11001409.26,-0.002466550497141048,-0.003266550497141048
WEETH,2025-09-23 23:05:14.253378+00:00,680.0,0.00024585255246624936,-0.0003740369857471885,-0.001942596505005458,22590389.93,-0.001942596505005458,-0.002742596505005458
WEETH,2025-09-24 02:06:21.173045+00:00,1407.0,-0.0015916938144914222,-0.005805567112543743,-0.006336267088865394,23940065.19,-0.006336267088865394,-0.007136267088865394
WEETH,2025-09-24 04:07:09.245829+00:00,138.0,-0.0029086785445094016,-0.0005337989821370556,0.0021215959932263653,21258019.3,0.0021215959932263653,0.0013215959932263654
WEETH,2025-09-24 06:07:54.984407+00:00,412.0,-0.002524389810878385,0.002656813179534385,0.0015862263555542573,19209504.19,0.0015862263555542573,0.0007862263555542573
WEETH,2025-09-24 08:08:43.825382+00:00,1937.0,-0.00042717350957621834,-0.001067750011676657,0.0004548680912086834,21017416.59,0.0004548680912086834,-0.00034513190879131665
WEETH,2025-09-24 12:10:17.231639+00:00,2687.0,-0.0015886460194644626,-0.002884002327207396,-0.007069014621476207,17089829.28,-0.007069014621476207,-0.007869014621476206
WEETH,2025-09-24 14:11:03.128688+00:00,1201.0,-0.00275803146515645,-0.004197116788855431,0.002549819823420461,10848261.29,0.002549819823420461,0.0017498198234204613
HBAR,2025-09-23 13:01:29.588835+00:00,1118.0,0.007226639431609591,0.0005493723103502983,0.010386542064705984,369203462.51,0.010386542064705984,0.009586542064705984
HBAR,2025-09-23 14:01:52.989822+00:00,1710.0,-0.0066293591331414315,0.0002409278056057848,0.011326345055397336,368185240.37,0.011326345055397336,0.010526345055397335
HBAR,2025-09-23 16:02:39.408664+00:00,98.0,0.002895605558376666,0.011082747107850772,0.00726756920411512,366572804.04,0.00726756920411512,0.00646756920411512
HBAR,2025-09-23 17:03:01.954559+00:00,404.0,0.008163503264046907,0.007462099325547566,0.005217201676384386,314332926.78,0.005217201676384386,0.004417201676384386
HBAR,2025-09-23 18:03:24.302506+00:00,594.5,-0.0006957243901693156,-0.0037733587232585742,-0.00950721954590042,305723884.13,-0.00950721954590042,-0.01030721954590042
HBAR,2025-09-23 21:04:30.346780+00:00,15.0,-0.0066040753828743685,-0.004959361539951833,-0.00430393902159451,286756506.56,-0.00430393902159451,-0.00510393902159451
HBAR,2025-09-24 01:05:58.767496+00:00,67.0,0.0023964037963756396,-0.0016413231660829552,-0.00876396106763586,247146011.08,-0.00876396106763586,-0.00956396106763586
HBAR,2025-09-24 03:06:44.293854+00:00,30.0,-0.000591472054733519,-0.007134347671661292,-0.015729904733395153,237922437.16,-0.015729904733395153,-0.01652990473339515
HBAR,2025-09-24 05:07:32.149141+00:00,226.0,-0.0028525356631690715,-0.008657321402524789,-0.0013283945790261054,241249146.63,-0.0013283945790261054,-0.0021283945790261053
HBAR,2025-09-24 06:07:54.984407+00:00,427.5,-0.005821391466122098,0.0038894845468570955,-0.0016561396942266612,240212658.47,-0.0016561396942266612,-0.0024561396942266614
HBAR,2025-09-24 08:08:43.825382+00:00,192.0,-0.002351835929060501,-0.005524138190955333,0.0032582825794497386,237278341.95,0.0032582825794497386,0.0024582825794497386
HBAR,2025-09-24 11:09:52.318243+00:00,128.0,0.0039281671557092005,0.0020593944510023097,-0.0003480553738976971,225761176.73412585,-0.0003480553738976971,-0.0011480553738976971
HBAR,2025-09-24 12:10:17.231639+00:00,506.0,-0.0018614605764089936,-0.009304636801440563,0.0006819941887493829,224962566.88091752,0.0006819941887493829,-0.00011800581125061716
HBAR,2025-09-24 15:11:25.545573+00:00,2234.0,0.004962622973123334,0.013736376920525702,0.013217988052157263,230778410.06116113,0.013217988052157263,0.012417988052157262
LTC,2025-09-23 11:00:43.154892+00:00,183.0,-0.0020821960144187016,-0.001949837550880348,0.001640631441191778,870793436.86,0.001640631441191778,0.000840631441191778
LTC,2025-09-23 12:01:06.509976+00:00,337.5,0.00013263463484640466,0.006360997594280006,0.0039043230153474554,848779006.35,0.0039043230153474554,0.0031043230153474555
LTC,2025-09-23 13:01:29.588835+00:00,518.5,0.006227536972341282,0.0035974835004900538,0.006212874761931606,822085639.34,0.006212874761931606,0.005412874761931605
LTC,2025-09-23 14:01:52.989822+00:00,246.0,-0.0026137760846466694,-0.0024411464522226768,0.0011584927491700228,805964512.15,0.0011584927491700228,0.00035849274917002275
LTC,2025-09-23 15:02:16.162829+00:00,183.5,0.00017308203009493703,0.002606016161299267,0.0031157832725879006,803898990.25,0.0031157832725879006,0.0023157832725879007
LTC,2025-09-23 16:02:39.408664+00:00,94.0,0.0024325131068975558,0.003608447951307063,0.0004791267265341098,800107465.08,0.0004791267265341098,-0.00032087327346589023
LTC,2025-09-23 18:03:24.302506+00:00,1000.0,-0.0006638604435213437,-0.0031180698320753685,-0.0004046672555847489,625780882.11,-0.0004046672555847489,-0.0012046672555847489
LTC,2025-09-23 19:03:46.491408+00:00,1828.0,-0.0024558397234020197,-0.0012069102468634646,0.005158859289222391,588167244.04,0.005158859289222391,0.0043588592892223905
LTC,2025-09-23 22:04:52.221195+00:00,50.0,0.004898223489326655,0.004568392690888482,0.00487661052184076,540040000.6111984,0.00487661052184076,0.0040766105218407594
LTC,2025-09-24 00:05:36.296214+00:00,254.0,-0.002225828426743725,0.00030681617418468595,-0.007356963716084811,529211262.46,-0.007356963716084811,-0.008156963716084811
LTC,2025-09-24 02:06:21.173045+00:00,100.0,-0.0056522129816458325,-0.007661429239861336,-0.00573546579699808,520295141.71,-0.00573546579699808,-0.00653546579699808
LTC,2025-09-24 04:07:09.245829+00:00,138.0,0.0008463112061084542,0.0019408329975402984,0.004809081987375217,508508357.94,0.004809081987375217,0.004009081987375217
LTC,2025-09-24 06:07:54.984407+00:00,108.0,-0.0032987464724788464,0.002862692980835885,0.000604681061636835,520430905.59,0.000604681061636835,-0.00019531893836316505
LTC,2025-09-24 08:08:43.825382+00:00,57.0,-0.0015213877039943137,-0.0022515663759387645,0.00605161001577062,519788320.41,0.00605161001577062,0.0052516100157706195
LTC,2025-09-24 09:09:06.207916+00:00,101.0,-0.0007312912494594169,0.003106277810647827,0.007365878631667932,498884468.54,0.007365878631667932,0.006565878631667931
LTC,2025-09-24 10:09:29.751633+00:00,158.5,0.003840377494563639,0.00832191373285374,0.0009882406754527276,522624908.40131944,0.0009882406754527276,0.0001882406754527276
LTC,2025-09-24 11:09:52.318243+00:00,92.5,0.004464391290451326,0.0042464102909583945,-0.0003525374905720376,505719317.37,-0.0003525374905720376,-0.0011525374905720378
LTC,2025-09-24 12:10:17.231639+00:00,74.0,-0.00021701217224125594,-0.007273146559169205,-0.0012419639447938339,494933378.95,-0.0012419639447938339,-0.002041963944793834
LTC,2025-09-24 15:11:25.545573+00:00,1842.0,0.0035706790214331922,0.0037153038358872315,0.002424708629491204,493527511.17,0.002424708629491204,0.0016247086294912043
TON,2025-09-23 12:01:06.509976+00:00,12.0,-0.006942373999552407,-0.0025862826003933827,0.002543079419423515,320672271.12,0.002543079419423515,0.0017430794194235153
TON,2025-09-23 13:01:29.588835+00:00,284.0,0.004386544431165831,0.010374572621413756,0.016023086054698966,313056594.92,0.016023086054698966,0.015223086054698966
TON,2025-09-23 16:02:39.408664+00:00,279.0,0.0064100930041089705,0.009123840980878253,0.0084735555690553,299120992.49,0.0084735555690553,0.0076735555690553
TON,2025-09-23 17:03:01.954559+00:00,1048.5,0.0026964633956211748,0.0019389342123424507,0.0016164511735835589,210649639.47,0.0016164511735835589,0.0008164511735835588
TON,2025-09-23 22:04:52.221195+00:00,297.0,0.00033571297659219925,0.0017920871166668604,0.0032897477961060942,163046559.47499093,0.0032897477961060942,0.0024897477961060943
TON,2025-09-24 02:06:21.173045+00:00,59.0,-0.00011034757292237,-0.0017754084381002965,-0.0035111305375490507,154769936.98,-0.0035111305375490507,-0.004311130537549051
TON,2025-09-24 04:07:09.245829+00:00,876.0,-0.0032242825846591876,-0.0017388091959675213,-0.0003045041601978893,145385330.46,-0.0003045041601978893,-0.0011045041601978893
TON,2025-09-24 06:07:54.984407+00:00,88.0,-0.003336997822575328,0.0014368033626694387,-0.0029246174028803936,147868571.58,-0.0029246174028803936,-0.0037246174028803935
TON,2025-09-24 07:08:20.971421+00:00,202.0,0.0047897846863136,0.0025845192035993418,0.006958171353420851,145103068.60714388,0.006958171353420851,0.00615817135342085
TON,2025-09-24 12:10:17.231639+00:00,210.0,-0.0012713345483359579,-0.0076806017190923885,-0.004018792997996899,138068719.69,-0.004018792997996899,-0.004818792997996899
TON,2025-09-24 13:10:40.481534+00:00,328.0,-0.0064174258659712245,-0.00539860125849802,3.301374280761102e-05,136707782.72,3.301374280761102e-05,-0.000766986257192389
TON,2025-09-24 15:11:25.545573+00:00,24.0,0.0026620165897548753,0.005461097287997394,0.004343933709607262,137478611.34,0.004343933709607262,0.0035439337096072623
CRO,2025-09-23 11:00:43.154892+00:00,108.0,-0.01111349718112939,-0.031231491452879234,-0.030317106937275618,117362205.33,-0.030317106937275618,-0.031117106937275617
CRO,2025-09-23 12:01:06.509976+00:00,187.5,-0.020344088239047143,-0.01044619073900555,-0.008724091590200328,113544385.75,-0.008724091590200328,-0.009524091590200328
CRO,2025-09-23 14:01:52.989822+00:00,88.0,-0.009067962435233988,0.0017402784292157893,0.024903795388241955,109566755.29,0.024903795388241955,0.024103795388241957
CRO,2025-09-23 16:02:39.408664+00:00,267.0,0.010691142293374232,0.023123276020554792,0.018607915501446602,108088898.73,0.018607915501446602,0.017807915501446604
CRO,2025-09-23 19:03:46.491408+00:00,18.0,-0.007942562520675335,-0.004732929286363758,0.0013963261369719362,92403782.7,0.0013963261369719362,0.0005963261369719362
CRO,2025-09-23 20:04:08.543883+00:00,20.0,0.0032353300454727642,-0.0034231811174781713,0.003933106707086543,92017255.09,0.003933106707086543,0.0031331067070865435
